time,field.airspeed,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,label
2018-07-21 00:34:22.640,15.471438407925,-0.1546666666666666,0.0466666666666666,-0.1006666666666666,0.8499096666666667,0.8008764166666666,9.891640966666667,-92333.33333333331,-195666.66666666663,-423000.0,97245.85571333334,58.02,3.079999924,45.88127136,1.213375449,134.0,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:22.680,15.48284053805,-0.2003333333333333,0.0493333333333333,-0.1173333333333333,0.7878008833333333,0.5818612333333333,9.564752633333333,-88666.66666666667,-194333.3333333333,-424000.0,97245.80688666666,58.02,3.099999905,60.78395844,1.302430511,133.0,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:22.720,15.494242668175,-0.246,0.052,-0.134,0.7256921,0.36284605,9.2378643,-85000.0,-193000.0,-425000.0,97245.75806,58.02,3.099999905,60.78395844,1.302430511,133.0,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:22.760,15.5056447983,-0.2046666666666666,0.0289999999999999,-0.1263333333333333,0.7878008833333333,0.2451662499999999,9.6497436,-83666.66666666667,-189000.0,-426000.0,97245.95540666666,58.02,3.109999895333333,63.794993086666665,1.335826159,132.66666666666666,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:22.800,15.517046928425,-0.1633333333333333,0.0059999999999999,-0.1186666666666666,0.8499096666666667,0.1274864499999999,10.0616229,-82333.33333333333,-185000.0,-427000.0,97246.15275333331,58.02,3.119999885666666,66.80602773333334,1.369221807,132.33333333333334,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:22.840,15.52844905855,-0.122,-0.017,-0.111,0.91201845,0.00980665,10.4735022,-81000.0,-181000.0,-428000.0,97246.3501,58.02,3.129999876,69.81706238,1.402617455,132.0,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:22.880,15.539851188675,-0.1,-0.022,-0.0905,0.91201845,0.083356525,10.4538889,-83000.0,-178000.0,-432000.0,97246.362305,58.02,3.159999847,61.11650467,1.502804399,130.0,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:22.920,15.5512533188,-0.078,-0.027,-0.07,0.91201845,0.1569064,10.4342756,-85000.0,-175000.0,-436000.0,97246.37451,58.02,3.163333177333333,54.18227513666667,1.536200047,129.66666666666666,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:22.960,15.562655448925,0.008,-0.0366666666666666,-0.0436666666666666,1.0068160666666668,0.1765197,10.898457033333331,-82000.0,-174666.66666666666,-435333.3333333333,97244.69401,58.016666666666666,3.1666665076666667,47.24804560333333,1.569595695,129.33333333333334,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:23.000,15.57405757905,0.094,-0.0463333333333333,-0.0173333333333333,1.1016136833333334,0.196133,11.362638466666668,-79000.0,-174333.33333333334,-434666.6666666667,97243.01351,58.013333333333335,3.169999838,40.31381607,1.602991343,129.0,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:23.040,15.585459709175002,0.18,-0.056,0.009,1.1964113,0.2157463,11.8268199,-76000.0,-174000.0,-434000.0,97241.33301,58.01,3.169999838,40.31381607,1.602991343,129.0,0.409435481,4.204118729,-100.1060028,0.0
2018-07-21 00:34:23.080,15.5968618393,0.214,-0.065,0.03,1.1571847,0.16671305,11.8268199,-82000.0,-178000.0,-432000.0,97247.29614,58.01,3.169999838,17.12427139,1.703178287,128.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.120,15.62486333848,0.192,-0.061,0.038,1.1310336333333333,0.2157463,11.692795683333332,-81000.0,-181000.0,-430333.3333333333,97246.13647333332,58.01,3.169999838,17.12427139,1.703178287,128.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.160,15.65286483766,0.1699999999999999,-0.057,0.046,1.1048825666666666,0.26477955,11.558771466666666,-80000.0,-184000.0,-428666.6666666667,97244.97680666667,58.01,3.169999838,17.12427139,1.703178287,128.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.200,15.68086633684,0.148,-0.053,0.054,1.0787315,0.3138128,11.42474725,-79000.0,-187000.0,-427000.0,97243.81714,58.01,3.169999838,17.12427139,1.703178287,128.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.240,15.70886783602,0.097,-0.0395,0.0705,0.8629852,0.397169325,10.81673495,-79000.0,-189500.0,-425500.0,97245.69702,58.01,3.149999857,6.896400452,1.80336535,127.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.280,15.736869335200002,0.046,-0.026,0.087,0.6472389,0.48052585,10.20872265,-79000.0,-192000.0,-424000.0,97247.5769,58.01,3.149999857,6.896400452,1.80336535,127.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.320,15.76487083438,0.0436666666666666,-0.0266666666666666,0.0723333333333333,0.6439700166666666,0.4282237166666666,9.99297635,-80333.33333333333,-193000.0,-423666.6666666667,97246.26668,58.01,3.119999886,12.44907379,1.892420411,126.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.360,15.79287233356,0.0413333333333333,-0.0273333333333333,0.0576666666666666,0.6407011333333333,0.3759215833333333,9.77723005,-81666.66666666667,-194000.0,-423333.3333333333,97244.95646,58.01,3.119999886,12.44907379,1.892420411,126.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.400,15.82087383274,0.039,-0.028,0.043,0.63743225,0.32361945,9.56148375,-83000.0,-195000.0,-423000.0,97243.64624,58.01,3.119999886,12.44907379,1.892420411,126.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.440,15.84887533192,0.0296666666666666,-0.0326666666666666,0.038,0.5687857000000001,0.3465016333333333,9.79684335,-84000.0,-196000.0,-422333.3333333333,97242.80802333332,58.01,3.0949999095000003,8.744001388000001,1.942513883,125.5,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.480,15.8768768311,0.0203333333333333,-0.0373333333333333,0.033,0.50013915,0.3693838166666666,10.03220295,-85000.0,-197000.0,-421666.6666666667,97241.96980666668,58.01,3.069999933,5.038928986,1.992607355,125.0,0.303148031,2.356691599,-98.16210938,0.0
2018-07-21 00:34:23.520,15.904832319818182,0.011,-0.042,0.028,0.4314926,0.392266,10.26756255,-86000.0,-198000.0,-421000.0,97241.13159,58.01,3.019999981,12.31231689,2.070530415,124.0,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.560,15.932787808536364,0.0143333333333333,-0.0416666666666666,0.026,0.4707192,0.3072750333333333,10.198916,-87666.66666666667,-197666.66666666663,-421000.0,97241.4978,58.01,2.9900000095,6.0582160925,2.1150580645,123.5,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.600,15.960743297254544,0.0176666666666666,-0.0413333333333333,0.024,0.5099458,0.2222840666666666,10.13026945,-89333.33333333333,-197333.3333333333,-421000.0,97241.86401,58.01,2.960000038,-0.195884705,2.159585714,123.0,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.640,15.988698785972728,0.021,-0.041,0.022,0.5491724,0.1372931,10.0616229,-91000.0,-197000.0,-421000.0,97242.23022,58.01,2.9424999950000004,-2.49075889625,2.1790664790000003,122.75,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.680,16.01665427469091,-0.0315,-0.0569999999999999,0.0335,0.57859235,0.2598762249999999,10.591182,-92500.0,-198500.0,-420000.0,97241.63818,58.005,2.9249999520000003,-4.7856330875,2.198547244,122.5,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.720,16.044609763409092,-0.084,-0.073,0.045,0.6080123,0.38245935,11.1207411,-94000.0,-200000.0,-419000.0,97241.04614,58.0,2.889999866,-9.37538147,2.237508774,122.0,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.760,16.072565252127273,-0.0094999999999999,-0.0675,0.0355,0.5982056499999999,0.32361945,10.89518815,-94500.0,-198500.0,-420000.0,97238.38501,58.0,2.8499999045,-11.608314515,2.276470423,121.5,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.800,16.100520740845454,0.065,-0.062,0.026,0.588399,0.26477955,10.6696352,-95000.0,-197000.0,-421000.0,97235.72388,58.0,2.809999943,-13.84124756,2.315432072,121.0,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.840,16.12847622956364,0.082,-0.0606666666666666,0.0196666666666666,0.51975245,0.3399638666666666,10.5127288,-95000.0,-197333.3333333333,-420333.3333333333,97236.11043333334,58.0,2.809999943,-13.84124756,2.315432072,121.0,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.880,16.15643171828182,0.099,-0.0593333333333333,0.0133333333333333,0.4511058999999999,0.4151481833333333,10.3558224,-95000.0,-197666.66666666663,-419666.6666666667,97236.49698666668,58.0,2.769999981,-16.139984130000002,2.34882772,120.5,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.920,16.184387207,0.116,-0.058,0.007,0.38245935,0.4903325,10.198916,-95000.0,-198000.0,-419000.0,97236.88354,58.0,2.730000019,-18.4387207,2.382223368,120.0,1.312457085,4.564500809,-99.64939117,0.0
2018-07-21 00:34:23.960,16.12011146542857,0.112,-0.0475,0.0024999999999999,0.406975975,0.436395925,9.75761675,-96000.0,-200500.0,-417500.0,97236.926265,58.0,2.730000019,-18.4387207,2.382223368,120.0,2.698248625,5.356898785,-100.4541779,0.0
2018-07-21 00:34:24.000,16.055835723857143,0.108,-0.037,-0.002,0.4314926,0.38245935,9.3163175,-97000.0,-203000.0,-416000.0,97236.96899,58.0,2.629999876,-16.54548645,2.437882662,118.0,2.698248625,5.356898785,-100.4541779,0.0
2018-07-21 00:34:24.040,15.991559982285716,0.04875,-0.0279999999999999,-0.002,0.4535575625,0.3530394,9.0785062375,-96000.0,-204000.0,-415500.0,97237.3352025,58.0,2.629999876,-16.54548645,2.437882662,118.0,2.698248625,5.356898785,-100.4541779,0.0
2018-07-21 00:34:24.080,15.927284240714286,-0.0104999999999999,-0.019,-0.002,0.475622525,0.32361945,8.840694975,-95000.0,-205000.0,-415000.0,97237.701415,58.0,2.5799999235,-9.797286987,2.465712428,117.5,2.698248625,5.356898785,-100.4541779,0.0
2018-07-21 00:34:24.120,15.863008499142856,-0.0697499999999999,-0.01,-0.002,0.4976874875,0.2941994999999999,8.602883712499999,-94000.0,-206000.0,-414500.0,97238.0676275,58.0,2.529999971,-3.049087524,2.493542194,117.0,2.698248625,5.356898785,-100.4541779,0.0
2018-07-21 00:34:24.160,15.798732757571427,-0.129,-0.001,-0.002,0.51975245,0.26477955,8.36507245,-93000.0,-207000.0,-414000.0,97238.43384,58.0,2.529999971,-3.049087524,2.493542194,117.0,2.698248625,5.356898785,-100.4541779,0.0
2018-07-21 00:34:24.200,15.734457016,-0.1,0.001,0.012,0.48052585,0.26477955,8.825985,-94000.0,-206000.0,-413000.0,97233.5144,58.0,2.486666639333333,9.499835967333333,2.519516547166667,116.5,2.790741682333333,5.319948355666667,-100.4778646,0.0
2018-07-21 00:34:24.240,15.698076804483334,-0.0085,0.011,-0.0005,0.406975975,0.3383294249999999,8.428815675,-98500.0,-204000.0,-415000.0,97232.46765,57.995000000000005,2.443333307666667,22.048759458666662,2.5454909003333333,116.0,2.8832347396666664,5.2829979263333335,-100.5015513,0.0
2018-07-21 00:34:24.280,15.661696592966669,0.083,0.021,-0.013,0.3334261,0.4118793,8.03164635,-103000.0,-202000.0,-417000.0,97231.4209,57.99,2.399999976,34.59768295,2.5714652535,115.5,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.320,15.62531638145,0.086,0.0205,-0.01825,0.328522775,0.392266,8.056162975000001,-100500.0,-202750.0,-416250.0,97232.1884175,57.99,2.3799999355,38.619375225,2.58259713625,115.25,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.360,15.588936169933334,0.089,0.02,-0.0235,0.32361945,0.3726527,8.0806796,-98000.0,-203500.0,-415500.0,97232.955935,57.99,2.359999895,42.6410675,2.593729019,115.0,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.400,15.552555958416669,0.092,0.0195,-0.02875,0.318716125,0.3530394,8.105196225,-95500.0,-204250.0,-414750.0,97233.7234525,57.99,2.3299999235,57.856132505000005,2.6104269025,114.5,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.440,15.5161757469,0.095,0.019,-0.034,0.3138128,0.3334261,8.12971285,-93000.0,-205000.0,-414000.0,97234.49097,57.99,2.299999952,73.07119751,2.627124786,114.0,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.480,15.479795535383332,0.097,0.032,-0.049,0.2353596,0.38245935,7.7472535,-96000.0,-207000.0,-413000.0,97231.01196,57.99,2.25999999,69.79885101,2.671652317,113.0,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.520,15.443415323866668,0.1506666666666666,0.0393333333333333,-0.054,0.2288218333333333,0.3661149333333333,7.338643083333333,-94666.66666666669,-209000.0,-412333.3333333333,97230.99365,57.99,2.25999999,69.79885101,2.671652317,113.0,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.560,15.40703511235,0.2043333333333333,0.0466666666666666,-0.059,0.2222840666666666,0.3497705166666666,6.9300326666666665,-93333.33333333331,-211000.0,-411666.6666666667,97230.97534,57.99,2.25999999,69.79885101,2.671652317,113.0,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.600,15.370654900833332,0.258,0.054,-0.064,0.2157463,0.3334261,6.52142225,-92000.0,-213000.0,-411000.0,97230.95703,57.99,2.25999999,69.79885101,2.671652317,113.0,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.640,15.334274689316668,0.1699999999999999,0.0483333333333333,-0.0556666666666666,0.2713173166666666,0.3759215833333333,6.691404183333333,-89666.66666666667,-215333.3333333333,-409333.3333333333,97231.03027333334,57.99,2.25,70.21055603,2.693916082,112.0,2.975727797,5.246047497,-100.525238,0.0
2018-07-21 00:34:24.680,15.2978944778,0.0819999999999999,0.0426666666666666,-0.0473333333333333,0.3268883333333333,0.4184170666666666,6.861386116666667,-87333.33333333333,-217666.66666666663,-407666.6666666667,97231.10351666668,57.99,2.25999999,85.13507843,2.716179848,111.0,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:24.720,15.303662993654545,-0.006,0.037,-0.039,0.38245935,0.46091255,7.03136805,-85000.0,-220000.0,-406000.0,97231.17676,57.99,2.25999999,85.13507843,2.716179848,111.0,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:24.760,15.309431509509093,-0.0845,0.032,-0.043,0.4118792999999999,0.6080123,7.575637125,-86000.0,-220500.0,-406500.0,97232.60193,57.99,2.25999999,85.13507843,2.716179848,111.0,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:24.800,15.315200025363636,-0.163,0.027,-0.047,0.44129925,0.75511205,8.1199062,-87000.0,-221000.0,-407000.0,97234.0271,57.99,2.25999999,85.13507843,2.716179848,111.0,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:24.840,15.320968541218182,-0.1593333333333333,0.033,-0.0583333333333333,0.4674503166666666,0.75511205,8.188552750000001,-88333.33333333333,-218666.66666666663,-408333.3333333333,97234.90600666669,57.99,2.2849999665,87.89396285999999,2.7273117305,110.5,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:24.880,15.326737057072728,-0.1556666666666666,0.039,-0.0696666666666666,0.4936013833333333,0.75511205,8.2571993,-89666.66666666667,-216333.3333333333,-409666.6666666667,97235.78491333334,57.99,2.309999943,90.65284729,2.738443613,110.0,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:24.920,15.332505572927271,-0.152,0.045,-0.081,0.51975245,0.75511205,8.32584585,-91000.0,-214000.0,-411000.0,97236.66382,57.99,2.3399999145,88.95969391,2.744009495,109.5,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:24.960,15.338274088781818,-0.1473333333333333,0.048,-0.0936666666666666,0.65704555,0.6799277333333333,8.433719,-88000.0,-212666.66666666663,-412000.0,97236.59057666668,57.986666666666665,2.369999886,87.26654053,2.749575377,109.0,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:25.000,15.344042604636364,-0.1426666666666666,0.051,-0.1063333333333333,0.79433865,0.6047434166666666,8.54159215,-85000.0,-211333.3333333333,-413000.0,97236.51733333334,57.98333333333333,2.409999967,80.008552555,2.7551413775,108.5,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:25.040,15.349811120490909,-0.138,0.054,-0.119,0.93163175,0.5295591,8.6494653,-82000.0,-210000.0,-414000.0,97236.44409,57.98,2.450000048,72.75056458,2.760707378,108.0,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:25.080,15.355579636345457,-0.0885,0.06,-0.1205,0.89240515,0.524655775,8.369975775,-83500.0,-206500.0,-416000.0,97237.88757,57.98,2.450000048,72.75056458,2.760707378,108.0,1.938650131,8.040307999,-99.69141388,0.0
2018-07-21 00:34:25.120,15.3613481522,-0.039,0.066,-0.122,0.85317855,0.51975245,8.09048625,-85000.0,-203000.0,-418000.0,97239.33105,57.98,2.539999962,63.86518478,2.771839142,107.0,0.542661607,5.318209171,-97.83901215,0.0
2018-07-21 00:34:25.160,15.430721010514285,-0.066,0.0255,-0.1139999999999999,1.171894675,0.5099458,9.79684335,-80500.0,-201500.0,-420000.0,97240.16418,57.98,2.589999914,64.762784955,2.777405143,106.5,0.542661607,5.318209171,-97.83901215,0.0
2018-07-21 00:34:25.200,15.500093868828571,-0.093,-0.015,-0.106,1.4906108,0.50013915,11.50320045,-76000.0,-200000.0,-422000.0,97240.99731,57.98,2.639999866,65.66038513,2.782971144,106.0,0.542661607,5.318209171,-97.83901215,0.0
2018-07-21 00:34:25.240,15.569466727142856,-0.1323333333333333,-0.02,-0.1006666666666666,1.50041745,0.42168595,12.05237285,-77666.66666666667,-198666.66666666663,-423333.3333333333,97241.16210666668,57.98,2.639999866,65.66038513,2.782971144,106.0,0.542661607,5.318209171,-97.83901215,0.0
2018-07-21 00:34:25.280,15.638839585457143,-0.1716666666666666,-0.025,-0.0953333333333333,1.5102241,0.34323275,12.60154525,-79333.33333333333,-197333.3333333333,-424666.6666666667,97241.32690333332,57.98,2.639999866,65.66038513,2.782971144,106.0,0.542661607,5.318209171,-97.83901215,0.0
2018-07-21 00:34:25.320,15.708212443771428,-0.211,-0.03,-0.09,1.52003075,0.26477955,13.15071765,-81000.0,-196000.0,-426000.0,97241.4917,57.98,2.639999866,65.66038513,2.782971144,106.0,0.542661607,5.318209171,-97.83901215,0.0
2018-07-21 00:34:25.360,15.777585302085717,-0.1689999999999999,-0.037,-0.039,1.387640975,0.1078731499999999,13.0820711,-75500.0,-192000.0,-427500.0,97240.075685,57.975,2.789999962,15.30418396,2.794102907,104.0,0.542661607,5.318209171,-97.83901215,0.0
2018-07-21 00:34:25.400,15.8469581604,-0.127,-0.044,0.012,1.2552512,-0.04903325,13.01342455,-70000.0,-188000.0,-429000.0,97238.65967,57.97,2.789999962,15.30418396,2.794102907,104.0,0.5885356463333333,4.458242972333333,-97.42344665666668,0.0
2018-07-21 00:34:25.440,15.87200489044,-0.0025,-0.0225,0.0475,1.054214875,-0.0245166249999993,11.91507975,-70500.0,-185500.0,-430000.0,97239.865115,57.97,2.789999962,15.30418396,2.794102907,104.0,0.6344096856666667,3.598276773666667,-97.00788116333334,0.0
2018-07-21 00:34:25.480,15.89705162048,0.122,-0.001,0.083,0.85317855,1.32e-15,10.81673495,-71000.0,-183000.0,-431000.0,97241.07056,57.97,2.789999962,15.30418396,2.794102907,104.0,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.520,15.92209835052,0.0793333333333333,-0.0166666666666666,0.1033333333333333,0.9152873333333332,0.0621087833333342,11.153429933333332,-71000.0,-184333.3333333333,-430333.3333333333,97241.88232666666,57.97,2.8049999475,9.379005432,2.7885370255,103.5,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.560,15.94714508056,0.0366666666666666,-0.0323333333333333,0.1236666666666666,0.9773961166666668,0.1242175666666671,11.490124916666668,-71000.0,-185666.66666666663,-429666.6666666667,97242.69409333334,57.97,2.819999933,3.453826904,2.782971144,103.0,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.600,15.9721918106,-0.006,-0.048,0.144,1.0395049,0.18632635,11.8268199,-71000.0,-187000.0,-429000.0,97243.50586,57.97,2.819999933,3.706932068,2.771839142,102.0,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.640,15.99723854064,-0.046,-0.0543333333333333,0.15,0.9643205833333334,0.3791904666666666,11.692795683333332,-71333.33333333333,-187666.66666666663,-428333.3333333333,97241.99218666668,57.97,2.819999933,3.706932068,2.771839142,102.0,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.680,16.02228527068,-0.086,-0.0606666666666666,0.156,0.8891362666666667,0.5720545833333334,11.558771466666666,-71666.66666666667,-188333.3333333333,-427666.6666666667,97240.47851333334,57.97,2.789999962,-22.91374207,2.760707378,101.0,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.720,16.04733200072,-0.126,-0.067,0.162,0.81395195,0.7649187,11.42474725,-72000.0,-189000.0,-427000.0,97238.96484,57.97,2.789999962,-22.91374207,2.760707378,101.0,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.760,16.07237873076,-0.0535,-0.053,0.1,0.6423355749999999,0.505042475,10.46369555,-74500.0,-186000.0,-428000.0,97238.92517,57.97,2.789999962,-22.91374207,2.760707378,101.0,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.800,16.0974254608,0.019,-0.039,0.038,0.4707192,0.24516625,9.50264385,-77000.0,-183000.0,-429000.0,97238.8855,57.97,2.789999962,-22.91374207,2.760707378,101.0,0.680283725,2.738310575,-96.59231567,0.0
2018-07-21 00:34:25.840,16.10224003261111,0.011,-0.0346666666666666,0.0363333333333333,0.4543747833333333,0.3072750333333333,9.594172583333334,-79000.0,-183333.3333333333,-428666.6666666667,97239.08895,57.96666666666667,2.7599999905,-14.81165886175,2.749575436,100.25,1.074718624,2.7790131565,-97.881729125,0.0
2018-07-21 00:34:25.880,16.10705460442222,0.0029999999999999,-0.0303333333333333,0.0346666666666666,0.4380303666666666,0.3693838166666666,9.685701316666666,-81000.0,-183666.66666666663,-428333.3333333333,97239.2924,57.96333333333333,2.730000019,-6.7095756535,2.738443494,99.5,1.469153523,2.819715738,-99.17114258,0.0
2018-07-21 00:34:25.920,16.111869176233334,-0.005,-0.026,0.033,0.42168595,0.4314926,9.77723005,-83000.0,-184000.0,-428000.0,97239.49585,57.96,2.7200000285000003,-5.19309043925,2.7328775525,99.25,1.469153523,2.819715738,-99.17114258,0.0
2018-07-21 00:34:25.960,16.116683748044444,-0.03,-0.0286666666666666,0.0366666666666666,0.4445681333333333,0.4870636166666667,10.0616229,-82666.66666666667,-183666.66666666663,-428666.6666666667,97238.35042333334,57.96333333333333,2.710000038,-3.676605225,2.727311611,99.0,1.469153523,2.819715738,-99.17114258,0.0
2018-07-21 00:34:26.000,16.121498319855554,-0.0549999999999999,-0.0313333333333333,0.0403333333333333,0.4674503166666666,0.5426346333333334,10.34601575,-82333.33333333333,-183333.3333333333,-429333.3333333333,97237.20499666668,57.96666666666667,2.6849999425,-2.3500442505,2.7217457295000003,98.5,1.469153523,2.819715738,-99.17114258,0.0
2018-07-21 00:34:26.040,16.126312891666664,-0.08,-0.034,0.044,0.4903325,0.59820565,10.6304086,-82000.0,-183000.0,-430000.0,97236.05957,57.97,2.659999847,-1.023483276,2.716179848,98.0,1.469153523,2.819715738,-99.17114258,0.0
2018-07-21 00:34:26.080,16.131127463477778,-0.031,-0.032,0.0289999999999999,0.505042475,0.67665885,10.664731875,-82000.0,-182000.0,-430000.0,97236.782835,57.965,2.634999871,-7.549571993,2.716179848,97.5,1.469153523,2.819715738,-99.17114258,0.0
2018-07-21 00:34:26.120,16.13594203528889,0.018,-0.03,0.014,0.51975245,0.75511205,10.69905515,-82000.0,-181000.0,-430000.0,97237.5061,57.96,2.609999895,-14.07566071,2.716179848,97.0,1.469153523,2.819715738,-99.17114258,0.0
2018-07-21 00:34:26.160,16.1407566071,-0.008,-0.025,-0.0055,0.524655775,0.91201845,10.733378425,-82000.0,-180000.0,-430500.0,97237.182615,57.96,2.609999895,-14.07566071,2.716179848,97.0,1.469153523,2.819715738,-99.17114258,0.0
2018-07-21 00:34:26.200,16.16493373451111,-0.034,-0.02,-0.025,0.5295591,1.06892485,10.7677017,-82000.0,-179000.0,-431000.0,97236.85913,57.96,2.539999962,-21.71535492,2.705047846,96.0,1.920255661,2.430968046,-99.77553558,0.0
2018-07-21 00:34:26.240,16.18911086192222,-0.0503333333333333,-0.0126666666666666,-0.0483333333333333,0.53936575,0.97085835,10.617333066666667,-84333.33333333333,-179666.66666666666,-430666.6666666667,97236.8632,57.96,2.539999962,-21.71535492,2.705047846,96.0,1.920255661,2.430968046,-99.77553558,0.0
2018-07-21 00:34:26.280,16.21328798933333,-0.0666666666666666,-0.0053333333333333,-0.0716666666666666,0.5491724,0.8727918499999999,10.466964433333333,-86666.66666666667,-180333.3333333333,-430333.3333333333,97236.86727,57.96,2.539999962,-21.71535492,2.705047846,96.0,1.920255661,2.430968046,-99.77553558,0.0
2018-07-21 00:34:26.320,16.237465116744442,-0.083,0.002,-0.095,0.55897905,0.77472535,10.3165958,-89000.0,-181000.0,-430000.0,97236.87134,57.96,2.460000038,-27.30255127,2.716179848,96.0,1.920255661,2.430968046,-99.77553558,0.0
2018-07-21 00:34:26.360,16.261642244155556,-0.0545,0.017,-0.1055,0.4511059,0.6668522,10.223432625,-85500.0,-178000.0,-430500.0,97235.82764,57.96,2.460000038,-27.30255127,2.716179848,96.0,1.920255661,2.430968046,-99.77553558,0.0
2018-07-21 00:34:26.400,16.285819371566667,-0.026,0.032,-0.116,0.34323275,0.55897905,10.13026945,-82000.0,-175000.0,-431000.0,97234.78394,57.96,2.460000038,-27.30255127,2.716179848,96.0,1.920255661,2.430968046,-99.77553558,0.0
2018-07-21 00:34:26.440,16.309996498977778,0.0096666666666666,0.0196666666666666,-0.1236666666666666,0.3366949833333333,0.5066769166666667,10.09104285,-81333.33333333333,-175000.0,-431333.3333333333,97234.59269666666,57.96,2.379999876,-34.19322968,2.727311611,95.0,1.920255661,2.430968046,-99.77553558,0.0
2018-07-21 00:34:26.480,16.33417362638889,0.0453333333333333,0.0073333333333333,-0.1313333333333333,0.3301572166666666,0.4543747833333333,10.05181625,-80666.66666666667,-175000.0,-431666.6666666667,97234.40145333334,57.96,2.379999876,-34.19322968,2.727311611,95.0,1.920255661,2.430968046,-99.77553558,0.0
2018-07-21 00:34:26.520,16.3583507538,0.081,-0.005,-0.139,0.32361945,0.40207265,10.01258965,-80000.0,-175000.0,-432000.0,97234.21021,57.96,2.3299999235,-35.014152530000004,2.732877612,94.5,1.8194126485,2.1649975775,-98.778804775,0.0
