time,field.airspeed,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.commanded.pitch,field.measured.pitch,field.commanded.roll,field.measured.roll,field.commanded.yaw,field.measured.yaw,fault_state
2018-07-18 20:00:31.480,11.3116512299,-1.028333333333333,-0.0536666666666666,0.0446666666666666,0.65704555,0.2124774166666666,11.486856033333334,-57666.66666666667,-272000.0,-404333.3333333333,97014.42057666669,50.47,0.099999994,-94.880867,-181.0934906,14.0,-5.929999828,-0.472388864,-33.04999924,16.06657982,-120.0,-93.12742615,0.0
2018-07-18 20:00:31.520,11.3116512299,-1.1326666666666667,-0.0203333333333333,0.0503333333333333,0.8825985000000001,0.2288218333333333,11.499931566666666,-75333.33333333334,-262000.0,-415666.6666666667,97016.13973333332,50.47,0.099999994,-94.880867,-181.0934906,14.0,-5.940000057,-0.472388864,-33.04999924,16.06657982,-120.0,-93.12742615,0.0
2018-07-18 20:00:31.560,11.3116512299,-1.237,0.013,0.056,1.10815145,0.24516625,11.5130071,-93000.0,-252000.0,-427000.0,97017.85889,50.47,0.109999999,-118.4240341,-180.9376526,16.0,-8.25,-0.472388864,-34.00999832,16.06657982,-120.0,-93.12742615,0.0
2018-07-18 20:00:31.600,11.3116512299,-1.2435,0.04,0.0465,1.181701325,0.42168595,11.50320045,-93000.0,-252000.0,-427000.0,97017.85889,50.47,0.109999999,-118.4240341,-180.9376526,16.0,-8.269999504,-0.472388864,-34.0,16.06657982,-120.0,-93.12742615,0.0
2018-07-18 20:00:31.640,11.3116512299,-1.25,0.067,0.037,1.2552512,0.59820565,11.4933938,-93000.0,-252000.0,-427000.0,97017.85889,50.47,0.099999994,-144.9645996,-180.8152008,18.0,-10.5199995,-0.472388864,-34.64999771,16.06657982,-120.0,-93.12742615,0.0
2018-07-18 20:00:31.680,11.3116512299,-1.153,0.122,0.0284999999999999,1.181701325,0.5638823749999999,9.85568325,-101000.0,-227500.0,-444500.0,97021.548465,50.47,0.099999994,-144.9645996,-180.8152008,18.0,-10.5199995,-0.472388864,-34.64499855,16.06657982,-120.0,-93.12742615,0.0
2018-07-18 20:00:31.720,11.3116512299,-1.056,0.177,0.02,1.10815145,0.5295591,8.2179727,-109000.0,-203000.0,-462000.0,97025.23804,50.47,0.099999994,-144.9645996,-180.8152008,18.0,-10.5199995,-0.472388864,-34.63999939,16.06657982,-120.0,-93.12742615,0.0
2018-07-18 20:00:31.760,11.3116512299,-0.974,0.1699999999999999,0.0079999999999999,1.0035471833333334,0.4739880833333333,8.322576966666666,-101000.0,-185666.66666666663,-468333.3333333333,97027.0223,50.46666666666667,0.089999996,-150.0839233,-180.6816254,20.0,-12.23999977,-0.472388864,-34.81999969,16.06657982,-121.0,-93.12742615,0.0
2018-07-18 20:00:31.800,11.3116512299,-0.892,0.163,-0.004,0.8989429166666667,0.4184170666666666,8.427181233333334,-93000.0,-168333.33333333334,-474666.6666666667,97028.80656,50.46333333333333,0.089999996,-150.0839233,-180.6816254,20.0,-12.22999954,-2.270016909,-34.80999756,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:31.840,11.3116512299,-0.81,0.156,-0.016,0.79433865,0.36284605,8.5317855,-85000.0,-151000.0,-481000.0,97030.59082,50.46,0.089999996,-150.7918396,-180.60369875,20.5,-12.424999715,-2.270016909,-34.814998625,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:31.880,11.3116512299,-0.7355,0.1475,0.0015,0.55897905,0.367749375,8.6886919,-68500.0,-110500.0,-489500.0,97026.96533,50.46,0.089999996,-151.4997559,-180.5257721,21.0,-12.61999989,-2.270016909,-34.81999969,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:31.920,11.3116512299,-0.661,0.139,0.019,0.32361945,0.3726527,8.8455983,-52000.0,-70000.0,-498000.0,97023.33984,50.46,0.0999999974999999,-153.8106995,-180.4367142,22.0,-11.48499966,-2.270016909,-34.664999005,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:31.960,11.3116512299,-0.634,0.142,0.0186666666666666,0.2484351333333333,0.40207265,8.489290016666667,-52000.0,-70000.0,-498000.0,97023.33984,50.46,0.109999999,-156.1216431,-180.3476563,23.0,-10.34999943,-2.270016909,-34.50999832,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:32.000,11.3116512299,-0.607,0.145,0.0183333333333333,0.1732508166666666,0.4314926,8.132981733333333,-52000.0,-70000.0,-498000.0,97023.33984,50.46,0.109999999,-156.1216431,-180.3476563,23.0,-10.34000015,-2.270016909,-34.48999786,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:32.040,11.3116512299,-0.58,0.148,0.018,0.0980665,0.46091255,7.77667345,-52000.0,-70000.0,-498000.0,97023.33984,50.46,0.109999999,-156.1216431,-180.3476563,23.0,-10.31999969,-2.270016909,-34.47999954,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:32.080,11.3116512299,-0.5369999999999999,0.1216666666666666,0.0116666666666666,0.0392266,0.2778550833333333,7.524969433333333,-49666.66666666666,-59666.66666666666,-500000.0,97022.69693666666,50.46,0.159999996,-159.45224,-180.1472931,25.0,-8.210000038,-2.270016909,-33.95999908,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:32.120,11.3116512299,-0.494,0.0953333333333333,0.0053333333333333,-0.0196133,0.0947976166666666,7.273265416666667,-47333.333333333336,-49333.33333333333,-502000.0,97022.05403333332,50.46,0.159999996,-159.45224,-180.1472931,25.0,-8.18999958,-2.270016909,-33.95000076,-5.072975636,-121.0,-93.66867828,0.0
2018-07-18 20:00:32.160,11.3116512299,-0.451,0.069,-0.001,-0.0784532,-0.08825985,7.0215614,-45000.0,-39000.0,-504000.0,97021.41113,50.46,0.1999999955,-156.86597445,-180.0248413,26.0,-7.099999666,-3.7425204515,-33.670000075000004,-11.800540208,-121.0,-93.345859525,0.0
2018-07-18 20:00:32.200,11.3116512299,-0.367,0.043,0.0055,-0.2941995,-0.14709975,7.271630975000001,-40500.0,-25500.0,-504000.0,97021.09375,50.46,0.239999995,-154.2797089,-179.9023895,27.0,-6.009999752,-5.215023994,-33.38999939,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.240,11.3116512299,-0.283,0.017,0.012,-0.5099458,-0.20593965,7.52170055,-36000.0,-12000.0,-504000.0,97020.77637,50.46,0.239999995,-154.2797089,-179.9023895,27.0,-6.009999752,-5.215023994,-33.38999939,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.280,11.3116512299,-0.2173333333333333,-0.0116666666666666,0.0316666666666666,-0.55897905,-0.2092085333333333,7.897622133333333,-31666.666666666668,-5666.666666666667,-503333.3333333333,97019.78963333332,50.45666666666667,0.349999994,-162.3857422,-179.6240845,29.0,-6.359999657,-5.215023994,-32.75,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.320,11.3116512299,-0.1516666666666666,-0.0403333333333333,0.0513333333333333,-0.6080123,-0.2124774166666666,8.273543716666666,-27333.333333333336,666.6666666666661,-502666.6666666667,97018.80289666668,50.45333333333333,0.349999994,-162.3857422,-179.6240845,29.0,-6.359999657,-5.215023994,-32.75,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.360,11.3116512299,-0.086,-0.069,0.071,-0.65704555,-0.2157463,8.6494653,-23000.0,7000.0,-502000.0,97017.81616,50.45,0.396666656,-160.63225303333334,-179.52390036666668,29.33333333333333,-6.599999746,-5.215023994,-32.48999977,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.400,11.3116512299,-0.0556666666666666,-0.0643333333333333,0.0983333333333333,-0.784532,-0.2418973666666666,8.73772515,-18333.33333333333,13000.0,-501666.6666666667,97017.78564333334,50.45,0.443333318,-158.87876386666667,-179.42371623333332,29.666666666666668,-6.839999835,-5.215023994,-32.22999954,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.440,11.3116512299,-0.0253333333333333,-0.0596666666666666,0.1256666666666666,-0.91201845,-0.2680484333333333,8.825985,-13666.666666666666,19000.0,-501333.3333333333,97017.75512666669,50.45,0.48999998,-157.1252747,-179.3235321,30.0,-7.079999924,-5.215023994,-31.96999931,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.480,11.3116512299,0.005,-0.055,0.153,-1.0395049,-0.2941995,8.91424485,-9000.0,25000.0,-501000.0,97017.72461,50.45,0.639999986,-155.8250427,-178.9784393,32.0,-7.839999676,-5.215023994,-30.97999954,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.520,11.3116512299,0.0265,-0.0574999999999999,0.184,-1.08853815,-0.40207265,9.36535075,-9500.0,24500.0,-500000.0,97015.734865,50.45,0.639999986,-155.8250427,-178.9784393,32.0,-7.849999905,-5.215023994,-30.96999931,-18.52810478,-121.0,-93.02304077,0.0
2018-07-18 20:00:32.560,11.3116512299,0.048,-0.06,0.215,-1.1375714,-0.5099458,9.81645665,-10000.0,24000.0,-499000.0,97013.74512,50.45,0.7149999739999999,-153.91807555000003,-178.79476165,33.0,-8.229999781,-5.215023994,-30.459999085,-18.52810478,-121.5,-93.02304077,0.0
2018-07-18 20:00:32.600,11.3116512299,0.009,-0.0485,0.238,-1.162088025,-0.1470997499999999,9.644840275,-10000.0,23000.0,-498500.0,97015.48462,50.45,0.789999962,-152.0111084,-178.611084,34.0,-8.609999657,-5.215023994,-29.94999886,-18.52810478,-122.0,-93.02304077,0.0
2018-07-18 20:00:32.640,11.3116512299,-0.03,-0.037,0.261,-1.18660465,0.2157463,9.4732239,-10000.0,22000.0,-498000.0,97017.22412,50.45,0.869999975,-151.97439575,-178.4107132,35.0,-8.9399995805,-5.48694849,-29.344999315000003,-19.895290375,-122.0,-94.46421814,0.0
2018-07-18 20:00:32.680,11.3116512299,-0.0414999999999999,-0.03,0.2655,-1.220927925,0.28439285,9.24767095,-10000.0,22000.0,-498000.0,97014.797975,50.45,0.949999988,-151.9376831,-178.2103424,36.0,-9.269999504,-5.758872986,-28.73999977,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:32.720,11.3116512299,-0.053,-0.023,0.27,-1.2552512,0.3530394,9.022118,-10000.0,22000.0,-498000.0,97012.37183,50.45,0.949999988,-151.9376831,-178.2103424,36.0,-9.269999504,-5.758872986,-28.72999954,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:32.760,11.3116512299,-0.036,-0.0233333333333333,0.2656666666666666,-1.26505785,0.44129925,8.966546983333334,-11000.0,21666.666666666668,-498000.0,97013.19987333332,50.45,1.110000014,-146.5070801,-177.7761993,38.0,-9.909999847,-5.758872986,-27.48999977,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:32.800,11.3116512299,-0.019,-0.0236666666666666,0.2613333333333333,-1.2748645,0.5295591,8.910975966666667,-12000.0,21333.33333333333,-498000.0,97014.02791666667,50.45,1.110000014,-146.5070801,-177.7761993,38.0,-9.909999847,-5.758872986,-27.47999954,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:32.840,11.3116512299,-0.002,-0.024,0.257,-1.28467115,0.61781895,8.85540495,-13000.0,21000.0,-498000.0,97014.85596,50.45,1.110000014,-146.5070801,-177.7761993,38.0,-9.909999847,-5.758872986,-27.46999931,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:32.880,11.3116512299,-0.038,-0.023,0.2513333333333333,-1.2715956166666669,0.6047434166666666,8.77695175,-13333.333333333334,21333.33333333333,-498666.6666666667,97015.80607333334,50.446666666666665,1.269999981,-133.5977478,-177.2975311,40.0,-10.55000019,-5.758872986,-26.15999985,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:32.920,11.3116512299,-0.074,-0.022,0.2456666666666666,-1.2585200833333334,0.5916678833333333,8.69849855,-13666.666666666666,21666.666666666668,-499333.3333333333,97016.75618666668,50.443333333333335,1.3499999645,-127.95676805,-177.0359268,40.5,-10.860000135,-5.758872986,-25.43999958,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:32.960,11.3116512299,-0.11,-0.021,0.24,-1.24544455,0.57859235,8.62004535,-14000.0,22000.0,-500000.0,97017.7063,50.44,1.429999948,-122.3157883,-176.7743225,41.0,-11.17000008,-5.758872986,-24.71999931,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:33.000,11.3116512299,-0.0675,-0.0255,0.2294999999999999,-1.32389775,0.250069575,9.056441275,-13500.0,23500.0,-499000.0,97018.597415,50.44,1.429999948,-122.3157883,-176.7743225,41.0,-11.17000008,-5.758872986,-24.714999195,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:33.040,11.3116512299,-0.025,-0.03,0.219,-1.40235095,-0.0784532,9.4928372,-13000.0,25000.0,-498000.0,97019.48853,50.44,1.429999948,-122.3157883,-176.7743225,41.0,-11.17000008,-5.758872986,-24.70999908,-21.26247597,-122.0,-95.90539551,0.0
2018-07-18 20:00:33.080,11.3116512299,-0.0305,-0.0165,0.1935,-1.377834325,-0.0588399,9.409480675,-14000.0,25500.0,-498500.0,97020.87708,50.44,1.599999905,-116.5334702,-176.2288666,43.0,-11.77999973,-7.903771877,-23.22999954,-22.14867973,-122.0,-101.6145782,0.0
2018-07-18 20:00:33.120,11.3116512299,-0.036,-0.003,0.168,-1.3533177,-0.0392266,9.32612415,-15000.0,26000.0,-499000.0,97022.26563,50.44,1.779999971,-118.5865402,-175.6388702,45.0,-11.7699995,-7.903771877,-23.21999931,-22.14867973,-122.0,-101.6145782,0.0
2018-07-18 20:00:33.160,11.3116512299,-0.0613333333333333,0.0003333333333333,0.1583333333333333,-1.32389775,0.0228821833333333,9.133260033333334,-15000.0,26000.0,-499000.0,97022.26563,50.44,1.779999971,-118.5865402,-175.6388702,45.0,-12.059999465,-7.903771877,-22.45499897,-22.14867973,-122.0,-101.6145782,0.0
2018-07-18 20:00:33.200,11.3116512299,-0.0866666666666666,0.0036666666666666,0.1486666666666666,-1.2944778,0.0849909666666666,8.940395916666667,-15000.0,26000.0,-499000.0,97022.26563,50.44,1.779999971,-118.5865402,-175.6388702,45.0,-12.34999943,-7.903771877,-21.68999863,-22.14867973,-122.0,-101.6145782,0.0
2018-07-18 20:00:33.240,11.3116512299,-0.112,0.007,0.139,-1.26505785,0.14709975,8.7475318,-15000.0,26000.0,-499000.0,97022.26563,50.44,1.869999945,-115.48099515,-175.32161710000003,46.0,-12.559999465,-7.903771877,-20.87999916,-22.14867973,-122.0,-101.6145782,0.0
2018-07-18 20:00:33.280,11.3116512299,-0.063,0.0095,0.143,-1.260154525,-0.2157462999999999,8.850501625,-14500.0,27500.0,-500500.0,97022.952275,50.44,1.959999919,-112.3754501,-175.004364,47.0,-12.7699995,-7.903771877,-20.06999969,-22.14867973,-122.0,-101.6145782,0.0
2018-07-18 20:00:33.320,11.3116512299,-0.014,0.012,0.147,-1.2552512,-0.57859235,8.95347145,-14000.0,29000.0,-502000.0,97023.63892,50.44,1.959999919,-112.3754501,-175.004364,47.0,-12.7699995,-7.903771877,-20.05999947,-22.14867973,-122.0,-101.6145782,0.0
2018-07-18 20:00:33.360,11.3116512299,0.019,0.0175,0.15625,-1.2944778,-0.5491724,8.8627599375,-13500.0,30000.0,-501500.0,97024.823,50.4375,2.159999847,-105.809021,-174.3587036,49.0,-13.29999924,-7.903771877,-18.64999962,-22.14867973,-122.0,-101.6145782,0.0
2018-07-18 20:00:33.400,11.3116512299,0.052,0.023,0.1654999999999999,-1.3337044,-0.5197524499999999,8.772048425000001,-13000.0,31000.0,-501000.0,97026.00708,50.435,2.159999847,-105.809021,-174.3587036,49.0,-13.29999924,-8.69634366,-18.63999939,-22.532668110000003,-122.0,-102.9610443,0.0
2018-07-18 20:00:33.440,11.3116512299,0.085,0.0285,0.17475,-1.372931,-0.4903324999999999,8.6813369125,-12500.0,32000.0,-500500.0,97027.19116,50.4325,2.159999847,-105.809021,-174.3587036,49.0,-13.29999924,-9.488915443,-18.62999916,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.480,11.3116512299,0.118,0.034,0.184,-1.4121576,-0.46091255,8.5906254,-12000.0,33000.0,-500000.0,97028.37524,50.43,2.369999886,-91.4855957,-173.6573944,50.0,-13.79999924,-9.488915443,-17.09000015,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.520,11.3116512299,0.166,0.036,0.19,-1.3337044,0.46091255,7.07059465,-12000.0,33000.0,-500000.0,97028.39355,50.43,2.369999886,-91.4855957,-173.6573944,50.0,-13.80999947,-9.488915443,-17.07999992,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.560,11.3116512299,0.157,0.0349999999999999,0.1816666666666666,-1.359855466666667,0.2941994999999999,7.1523167333333335,-11333.333333333334,31333.33333333333,-499666.6666666667,97028.39355,50.43,2.4849998955,-83.650779725,-173.2956085,51.0,-14.10999966,-9.488915443,-16.364999769999997,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.600,11.3116512299,0.148,0.034,0.1733333333333333,-1.3860065333333331,0.1274864499999999,7.234038816666667,-10666.666666666666,29666.666666666668,-499333.3333333333,97028.39355,50.43,2.599999905,-75.81596375,-172.9338226,52.0,-14.40999985,-9.488915443,-15.64999962,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.640,11.3116512299,0.139,0.033,0.165,-1.4121576,-0.0392266,7.3157609,-10000.0,28000.0,-499000.0,97028.39355,50.43,2.724999905,-68.23501587,-172.56090545,53.0,-14.714999675,-9.488915443,-15.019999505,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.680,11.3116512299,0.1585,0.0265,0.155,-1.436674225,-0.152003075,7.60015375,-7000.0,20000.0,-499500.0,97032.9071,50.43,2.849999905,-60.65406799,-172.1879883,54.0,-15.0199995,-9.488915443,-14.38999939,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.720,11.3116512299,0.178,0.02,0.145,-1.46119085,-0.26477955,7.8845466,-4000.0,12000.0,-500000.0,97037.42065,50.43,2.849999905,-60.65406799,-172.1879883,54.0,-15.02999973,-9.488915443,-14.38000011,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.760,11.3116512299,0.1676666666666666,0.0133333333333333,0.146,-1.42196425,-0.0817220833333333,8.038184116666667,-4000.0,12000.0,-500000.0,97037.42065,50.43,2.9949998855,-59.290885925,-171.80393985,55.0,-15.269999505,-9.488915443,-13.7024998625,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.800,11.3116512299,0.1573333333333333,0.0066666666666666,0.147,-1.38273765,0.1013353833333333,8.191821633333333,-4000.0,12000.0,-500000.0,97037.42065,50.43,3.139999866,-57.92770386,-171.4198914,56.0,-15.50999928,-9.488915443,-13.024999615,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.840,11.3116512299,0.147,1.81e-17,0.148,-1.34351105,0.28439285,8.34545915,-4000.0,12000.0,-500000.0,97037.42065,50.43,3.2899998425000003,-58.595180515,-171.01914215,56.5,-15.699999335,-9.488915443,-12.3424997325,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.880,11.3116512299,0.178,0.0085,0.1455,-1.3533177,0.2549729,8.5121722,-3500.0,4500.0,-499500.0,97040.36865,50.425,3.439999819,-59.26265717,-170.6183929,57.0,-15.88999939,-9.488915443,-11.65999985,-22.91665649,-122.0,-104.3075104,0.0
2018-07-18 20:00:33.920,11.3116512299,0.209,0.017,0.143,-1.36312435,0.22555295,8.67888525,-3000.0,-3000.0,-499000.0,97043.31665,50.42,3.439999819,-59.26265717,-170.6183929,57.0,-15.89999962,-12.06574631,-11.64999962,-18.40122032,-122.0,-107.9372482,0.0
2018-07-18 20:00:33.960,11.3116512299,0.2203333333333333,0.0256666666666666,0.1386666666666666,-1.3958131833333334,0.0424954833333333,8.613507583333334,-3000.0,-3000.0,-499000.0,97043.31665,50.42,3.5949999095000003,-65.019702915,-170.20651245,58.0,-16.04250002,-12.06574631,-10.999999525,-18.40122032,-122.0,-107.9372482,0.0
2018-07-18 20:00:34.000,11.3116512299,0.2316666666666666,0.0343333333333333,0.1343333333333333,-1.4285020166666669,-0.1405619833333333,8.548129916666667,-3000.0,-3000.0,-499000.0,97043.31665,50.42,3.75,-70.77674866,-169.794632,59.0,-16.18500042,-12.06574631,-10.34999943,-18.40122032,-122.0,-107.9372482,0.0
2018-07-18 20:00:34.040,11.3116512299,0.243,0.043,0.13,-1.46119085,-0.32361945,8.48275225,-3000.0,-3000.0,-499000.0,97043.31665,50.42,3.914999962,-73.515033725,-169.3716202,60.0,-16.277499675,-12.06574631,-9.7749996195,-18.40122032,-122.0,-107.9372482,0.0
2018-07-18 20:00:34.080,11.3116512299,0.253,0.0399999999999999,0.139,-1.52003075,-0.348136075,8.48275225,-1500.0,-7500.0,-498000.0,97044.0979,50.42,4.079999924,-76.25331879,-168.9486084,61.0,-16.36999893,-12.06574631,-9.199999809,-18.40122032,-122.0,-107.9372482,0.0
2018-07-18 20:00:34.120,11.3116512299,0.263,0.037,0.148,-1.57887065,-0.3726527,8.48275225,0.0,-12000.0,-497000.0,97044.87915,50.42,4.079999924,-76.25331879,-168.9486084,61.0,-16.37999916,-12.06574631,-9.18999958,-18.40122032,-122.0,-107.9372482,0.0
2018-07-18 20:00:34.160,11.3116512299,0.218,0.026,0.1575,-1.52003075,-0.1765197,8.389589075,0.0,-19000.0,-497000.0,97047.52197,50.42,4.429999828,-78.22170258,-168.0914612,63.0,-16.37999916,-12.06574631,-8.159999847,-18.40122032,-123.0,-107.9372482,0.0
2018-07-18 20:00:34.200,11.3116512299,0.173,0.015,0.167,-1.46119085,0.0196133,8.2964259,0.0,-26000.0,-497000.0,97050.16479,50.42,4.429999828,-78.22170258,-168.0914612,63.0,-16.38999939,-12.06574631,-8.149999619,-18.40122032,-123.0,-107.9372482,0.0
2018-07-18 20:00:34.240,11.3116512299,0.1596666666666666,0.0136666666666666,0.161,-1.4906108,-0.0163444166666666,8.270274833333334,1000.0,-32666.666666666668,-496333.3333333333,97053.34269,50.42,4.779999733,-86.53564453,-167.2120361,65.0,-15.42000008,-12.06574631,-7.149999619,-18.40122032,-123.0,-107.9372482,0.0
2018-07-18 20:00:34.280,11.3116512299,0.1463333333333333,0.0123333333333333,0.155,-1.52003075,-0.0523021333333333,8.244123766666666,2000.0,-39333.333333333336,-495666.6666666667,97056.52059,50.42,4.779999733,-86.53564453,-167.2120361,65.0,-15.42999935,-13.76609135,-7.139999866,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.320,11.3116512299,0.133,0.011,0.149,-1.5494507,-0.08825985,8.2179727,3000.0,-46000.0,-495000.0,97059.69849,50.42,4.964999914,-86.758613585,-166.7611923,65.5,-14.974999425,-13.76609135,-6.679999828,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.360,11.3116512299,0.1496666666666666,0.0093333333333333,0.1403333333333333,-1.5232996333333333,0.0555710166666666,8.182014983333334,3333.333333333333,-48000.0,-494333.3333333333,97061.90796,50.42,5.150000095,-86.98158264,-166.3103485,66.0,-14.5199995,-13.76609135,-6.21999979,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.400,11.3116512299,0.1663333333333333,0.0076666666666666,0.1316666666666666,-1.4971485666666666,0.1994018833333333,8.146057266666666,3666.6666666666665,-50000.0,-493666.6666666667,97064.11743,50.42,5.150000095,-86.98158264,-166.3103485,66.0,-14.5199995,-13.76609135,-6.21999979,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.440,11.3116512299,0.183,0.006,0.123,-1.4709975,0.34323275,8.11009955,4000.0,-52000.0,-493000.0,97066.3269,50.42,5.549999714,-104.1797638,-165.3864136,68.0,-13.47999954,-13.76609135,-5.329999924,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.480,11.3116512299,0.1885,0.0025,0.1115,-1.4660941749999998,0.3334260999999999,8.173842775,4000.0,-52000.0,-493000.0,97066.3269,50.42,5.549999714,-104.1797638,-165.3864136,68.0,-13.48999977,-13.76609135,-5.329999924,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.520,11.3116512299,0.194,-0.001,0.1,-1.46119085,0.32361945,8.237586,4000.0,-52000.0,-493000.0,97066.3269,50.42,5.7499997615,-105.77344895,-164.91886905,69.0,-13.00999975,-13.76609135,-4.9449999335,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.560,11.3116512299,0.1926666666666666,-0.0086666666666666,0.0963333333333333,-1.4579219666666663,0.3497705166666666,8.446794533333334,4666.666666666667,-58333.333333333336,-491666.6666666667,97069.50276333334,50.41666666666666,5.949999809,-107.3671341,-164.4513245,70.0,-12.52999973,-13.76609135,-4.559999943,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.600,11.3116512299,0.1913333333333333,-0.0163333333333333,0.0926666666666666,-1.454653083333333,0.3759215833333333,8.656003066666667,5333.333333333333,-64666.66666666666,-490333.3333333333,97072.67862666666,50.41333333333333,5.949999809,-107.3671341,-164.4513245,70.0,-12.52999973,-13.76609135,-4.559999943,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.640,11.3116512299,0.19,-0.024,0.089,-1.4513842,0.40207265,8.8652116,6000.0,-71000.0,-489000.0,97075.85449,50.41,6.089999834666667,-109.42789713333332,-164.13592533333332,70.66666666666667,-12.213333126666669,-13.76609135,-4.326666593666667,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.680,11.3116512299,0.181,-0.017,0.0799999999999999,-1.4906107999999998,0.1667130499999999,9.017214675,6000.0,-71000.0,-489000.0,97075.85449,50.41,6.229999860333333,-111.48866016666668,-163.82052616666667,71.33333333333333,-11.896666523333334,-13.76609135,-4.0933332443333335,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.720,11.3116512299,0.172,-0.01,0.071,-1.5298374,-0.06864655,9.16921775,6000.0,-71000.0,-489000.0,97075.85449,50.41,6.369999886,-113.5494232,-163.505127,72.0,-11.57999992,-13.76609135,-3.859999895,-13.43792915,-123.0,-110.5679932,0.0
2018-07-18 20:00:34.760,11.3116512299,0.161,-0.0193333333333333,0.066,-1.5429129333333331,-0.0947976166666666,9.339199683333334,5666.666666666667,-74666.66666666667,-488333.3333333333,97077.44954333334,50.41,6.799999714,-123.2971191,-162.5366516,74.0,-10.61999989,-14.81747913,-3.210000038,-8.310157776,-123.0,-113.2273941,0.0
2018-07-18 20:00:34.800,11.3116512299,0.15,-0.0286666666666666,0.061,-1.5559884666666666,-0.1209486833333333,9.509181616666666,5333.333333333333,-78333.33333333333,-487666.6666666667,97079.04459666666,50.41,6.799999714,-123.2971191,-162.5366516,74.0,-10.61999989,-14.81747913,-3.210000038,-8.310157776,-123.0,-113.2273941,0.0
2018-07-18 20:00:34.840,11.3116512299,0.139,-0.038,0.056,-1.569064,-0.14709975,9.67916355,5000.0,-82000.0,-487000.0,97080.63965,50.41,6.799999714,-123.2971191,-162.5366516,74.0,-10.61999989,-14.81747913,-3.210000038,-8.310157776,-123.0,-113.2273941,0.0
