time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured,field.measured.1,field.measured.2,fault_state,field.airspeed
2018-09-11 19:19:38.320,-0.397,0.0074999999999999,-0.25,-0.2991028249999999,0.809048625,9.134894475,97638.76648,-850000.0,-35000.0,-841500.0,39.89,18.77999941333333,-340.2113647666667,5.657937209,464.0,1.5465807915,22.94480641333333,-119.97551216666666,0.0,0.0
2018-09-11 19:19:38.360,-0.418,0.015,-0.254,-0.36284605,0.67665885,8.9436648,97638.26294,-822000.0,-35000.0,-827000.0,39.89,18.71999931,-337.7697144,5.612854004,464.0,1.419531107,22.0369873,-179.387207,0.0,0.0
2018-09-11 19:19:38.400,-0.4066666666666667,0.011,-0.2453333333333333,-0.4184170666666666,0.6308944833333333,8.976353633333334,97637.44507,-806333.3333333334,-30333.33333333333,-822333.3333333334,39.89,18.52999878,-337.7697144,5.469151497,463.0,1.419531107,22.0369873,-179.387207,0.0,0.0
2018-09-11 19:19:38.440,-0.3953333333333333,0.0069999999999999,-0.2366666666666666,-0.4739880833333333,0.5851301166666667,9.009042466666669,97636.6272,-790666.6666666666,-25666.666666666664,-817666.6666666666,39.89,18.449998855,-339.91290285,5.3846228125,463.0,1.419531107,22.0369873,-179.387207,0.0,0.0
2018-09-11 19:19:38.480,-0.384,0.003,-0.228,-0.5295591,0.53936575,9.0417313,97635.80933,-775000.0,-21000.0,-813000.0,39.89,18.36999893,-342.0560913,5.300094128,463.0,1.419531107,22.0369873,-179.387207,0.0,0.0
2018-09-11 19:19:38.520,-0.389,0.006,-0.2145,-0.4707192,0.514849125,9.095667875,97635.80933,-775000.0,-21000.0,-813000.0,39.89,18.36999893,-342.0560913,5.300094128,463.0,0.777018741,18.83104658,-177.40494535,0.0,0.0
2018-09-11 19:19:38.560,-0.394,0.009,-0.201,-0.4118793,0.4903325,9.14960445,97635.80933,-775000.0,-21000.0,-813000.0,39.89,18.36999893,-342.0560913,5.300094128,463.0,0.134506375,15.62510586,-175.4226837,0.0,0.0
2018-09-11 19:19:38.600,-0.3775,0.0009999999999999,-0.186,-0.406975975,0.4118793,9.22805765,97634.204105,-755000.0,-18000.0,-794000.0,39.89,18.19999886,-342.0560913,5.13103199,462.0,0.134506375,15.62510586,-175.4226837,0.0,0.0
2018-09-11 19:19:38.640,-0.361,-0.007,-0.171,-0.40207265,0.3334261,9.30651085,97632.59888,-735000.0,-15000.0,-775000.0,39.89,18.19999886,-342.0560913,5.13103199,462.0,0.134506375,15.62510586,-175.4226837,0.0,0.0
2018-09-11 19:19:38.680,-0.3376666666666666,0.0006666666666666,-0.157,-0.4543747833333333,0.3138128,9.250939833333334,97632.53377333334,-729000.0,-12666.666666666666,-776000.0,39.88666666666667,18.05999947,-331.412323,4.945065975,462.0,0.134506375,15.62510586,-175.4226837,0.0,0.0
2018-09-11 19:19:38.720,-0.3143333333333333,0.0083333333333333,-0.143,-0.5066769166666667,0.2941995,9.195368816666669,97632.46866666668,-723000.0,-10333.333333333332,-777000.0,39.88333333333333,18.05999947,-331.412323,4.945065975,462.0,0.134506375,15.62510586,-175.4226837,0.0,0.0
2018-09-11 19:19:38.760,-0.291,0.016,-0.129,-0.55897905,0.2745862,9.1397978,97632.40356,-717000.0,-8000.0,-778000.0,39.88,18.05999947,-331.412323,4.945065975,462.0,0.134506375,15.62510586,-175.4226837,0.0,0.0
2018-09-11 19:19:38.800,-0.3389999999999999,0.049,-0.112,-0.5344624250000001,0.279489525,9.05153795,97630.9967,-709000.0,-4000.0000000000473,-776000.0,39.88,17.98499966,-331.412323,4.8478553295,462.0,0.134506375,15.62510586,-175.4226837,0.0,0.0
2018-09-11 19:19:38.840,-0.387,0.082,-0.095,-0.5099458,0.28439285,8.9632781,97629.58984,-701000.0,-9.48e-11,-774000.0,39.88,17.90999985,-331.412323,4.750644684,462.0,0.134506375,15.62510586,-175.4226837,0.0,0.0
2018-09-11 19:19:38.880,-0.375,0.0726666666666666,-0.0763333333333333,-0.5066769166666667,0.2680484333333333,8.744262916666667,97628.10261666669,-696333.3333333334,6999.999999999937,-773000.0,39.88,17.77999878,-316.8344421,4.547770023,461.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:38.920,-0.363,0.0633333333333333,-0.0576666666666666,-0.5034080333333333,0.2517040166666666,8.525247733333334,97626.61539333333,-691666.6666666666,13999.999999999967,-772000.0,39.88,17.719999315,-316.8344421,4.446334362,461.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:38.960,-0.351,0.054,-0.039,-0.50013915,0.2353596,8.30623255,97625.12817,-687000.0,21000.0,-771000.0,39.88,17.65999985,-316.8344421,4.344898701,461.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:39.000,-0.361,0.048,-0.028,-0.5638823749999999,0.3383294249999999,8.448428975,97625.12817,-687000.0,21000.0,-771000.0,39.88,17.65999985,-316.8344421,4.344898701,461.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:39.040,-0.371,0.042,-0.017,-0.6276256,0.44129925,8.5906254,97625.12817,-687000.0,21000.0,-771000.0,39.88,17.65999985,-316.8344421,4.344898701,461.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:39.080,-0.3503333333333333,0.0463333333333333,-0.0166666666666666,-0.6243567166666667,0.44129925,8.4925589,97624.90844333332,-677000.0,25000.0,-767666.6666666666,39.88,17.55999947,-302.1196289,4.142023563,460.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:39.120,-0.3296666666666666,0.0506666666666666,-0.0163333333333333,-0.6210878333333333,0.44129925,8.394492399999999,97624.68871666666,-667000.0,29000.0,-764333.3333333334,39.88,17.55999947,-302.1196289,4.142023563,460.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:39.160,-0.309,0.055,-0.016,-0.61781895,0.44129925,8.2964259,97624.46899,-657000.0,33000.0,-761000.0,39.88,17.55999947,-302.1196289,4.142023563,460.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:39.200,-0.285,0.0543333333333333,-0.0096666666666666,-0.6014745333333333,0.4282237166666666,8.24739265,97624.41813,-653666.6666666666,37000.0,-759333.3333333334,39.876666666666665,17.46999931,-302.1196289,3.939150572,460.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:39.240,-0.261,0.0536666666666666,-0.0033333333333333,-0.5851301166666666,0.4151481833333333,8.1983594,97624.36727,-650333.3333333334,41000.0,-757666.6666666666,39.873333333333335,17.46999931,-302.1196289,3.939150572,460.0,-0.712664723,9.569309235,-172.8384857,0.0,0.0
2018-09-11 19:19:39.280,-0.237,0.053,0.003,-0.5687857,0.40207265,8.14932615,97624.31641,-647000.0,45000.0,-756000.0,39.87,17.434999464999997,-295.9076843,3.841939807,459.5,-1.4141651985,5.6257256270000005,-172.65650175000002,0.0,0.0
2018-09-11 19:19:39.320,-0.21,0.057,0.006,-0.5655168166666666,0.3661149333333333,8.250661533333334,97623.25236333332,-640000.0,51000.0,-754666.6666666666,39.87,17.39999962,-289.6957397,3.744729042,459.0,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.360,-0.183,0.061,0.009,-0.5622479333333333,0.3301572166666666,8.351996916666666,97622.18831666668,-633000.0,57000.0,-753333.3333333334,39.87,17.34000015,-289.6957397,3.558760643,459.0,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.400,-0.156,0.065,0.012,-0.55897905,0.2941995,8.4533323,97621.12427,-626000.0,63000.0,-752000.0,39.87,17.34000015,-289.6957397,3.558760643,459.0,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.440,-0.1415,0.0645,0.016,-0.573689025,0.318716125,8.46313895,97621.12427,-626000.0,63000.0,-752000.0,39.87,17.34000015,-289.6957397,3.558760643,459.0,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.480,-0.127,0.064,0.02,-0.588399,0.34323275,8.4729456,97621.12427,-626000.0,63000.0,-752000.0,39.87,17.319999695,-282.8955688,3.4700040815,459.0,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.520,-0.1245,0.062,0.0209999999999999,-0.5491724,0.3138128,8.526882175,97621.36841,-625000.0,67500.0,-752000.0,39.87,17.29999924,-276.0953979,3.38124752,459.0,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.560,-0.122,0.06,0.022,-0.5099458,0.28439285,8.58081875,97621.61255,-624000.0,72000.0,-752000.0,39.87,17.28999901,-276.0953979,3.296716213,458.5,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.600,-0.1183333333333333,0.0606666666666666,0.0243333333333333,-0.5099458,0.28439285,8.652734183333333,97621.08764666668,-623000.0,73666.66666666667,-753333.3333333334,39.86666666666667,17.27999878,-276.0953979,3.212184906,458.0,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.640,-0.1146666666666666,0.0613333333333333,0.0266666666666666,-0.5099458,0.28439285,8.724649616666667,97620.56274333334,-622000.0,75333.33333333333,-754666.6666666666,39.86333333333333,17.27999878,-276.0953979,3.212184906,458.0,-2.115665674,1.682142019,-172.4745178,0.0,0.0
2018-09-11 19:19:39.680,-0.111,0.062,0.029,-0.5099458,0.28439285,8.79656505,97620.03784,-621000.0,77000.0,-756000.0,39.86,17.27499962,-272.0108032,3.1318814755,458.0,-2.806519389,0.3997797665,-172.76418305,0.0,0.0
2018-09-11 19:19:39.720,-0.134,0.075,0.038,-0.6864655,0.44129925,8.52197885,97620.1355,-615000.0,81000.0,-757000.0,39.87,17.27000046,-267.9262085,3.051578045,458.0,-3.497373104,-0.882582486,-173.0538483,0.0,0.0
2018-09-11 19:19:39.760,-0.09475,0.07375,0.0365,-0.65704555,0.3947176624999999,8.5195271875,97621.00525,-615500.0,82500.0,-756750.0,39.8675,17.27000046,-267.9262085,2.9754998685,457.5,-3.497373104,-0.882582486,-173.0538483,0.0,0.0
2018-09-11 19:19:39.800,-0.0555,0.0725,0.035,-0.6276256,0.348136075,8.517075525,97621.875,-616000.0,84000.0,-756500.0,39.865,17.27000046,-267.9262085,2.899421692,457.0,-3.497373104,-0.882582486,-173.0538483,0.0,0.0
2018-09-11 19:19:39.840,-0.01625,0.07125,0.0335,-0.5982056499999999,0.3015544875,8.5146238625,97622.74475,-616500.0,85500.0,-756250.0,39.8625,17.27000046,-267.9262085,2.899421692,457.0,-3.497373104,-0.882582486,-173.0538483,0.0,0.0
2018-09-11 19:19:39.880,0.023,0.07,0.032,-0.5687857,0.2549729,8.5121722,97623.6145,-617000.0,87000.0,-756000.0,39.86,17.27000046,-267.9262085,2.899421692,457.0,-3.497373104,-0.882582486,-173.0538483,0.0,0.0
2018-09-11 19:19:39.920,0.01175,0.0685,0.03325,-0.5712373625,0.250069575,8.624948675,97623.242185,-612500.0,86750.0,-753500.0,39.86,17.28999901,-252.1055298,2.747266531,457.0,-3.497373104,-0.882582486,-173.0538483,0.0,0.0
2018-09-11 19:19:39.960,0.0005,0.067,0.0345,-0.573689025,0.24516625,8.73772515,97622.86987,-608000.0,86500.0,-751000.0,39.86,17.30249905625,-251.399906175,2.698661029375,457.0,-3.8604569435,-0.967906967,-173.2981682,0.0,0.0
2018-09-11 19:19:40.000,-0.01075,0.0655,0.03575,-0.5761406874999999,0.240262925,8.850501625,97622.497555,-603500.0,86250.0,-748500.0,39.86,17.314999102499996,-250.69428255,2.65005552775,457.0,-4.223540783,-1.053231448,-173.5424881,0.0,0.0
2018-09-11 19:19:40.040,-0.022,0.064,0.037,-0.57859235,0.2353596,8.9632781,97622.12524,-599000.0,86000.0,-746000.0,39.86,17.327499148749997,-249.988658925,2.601450026125,457.0,-4.5866246225000005,-1.138555929,-173.786808,0.0,0.0
2018-09-11 19:19:40.080,-0.046,0.068,0.054,-0.67665885,0.44129925,8.67888525,97621.8811,-599000.0,86000.0,-746000.0,39.86,17.339999194999997,-249.2830353,2.5528445245,457.0,-4.949708462,-1.22388041,-174.0311279,0.0,0.0
2018-09-11 19:19:40.120,-0.07,0.068,0.0579999999999999,-0.593302325,0.3334261,8.526882175,97621.8811,-602000.0,87500.0,-756000.0,39.86,17.36749935,-247.87178805,2.48944610375,456.75,-4.949708462,-1.22388041,-174.0311279,0.0,0.0
2018-09-11 19:19:40.160,-0.094,0.068,0.062,-0.5099458,0.22555295,8.3748791,97621.8811,-605000.0,89000.0,-766000.0,39.86,17.394999505,-246.4605408,2.426047683,456.5,-4.949708462,-1.22388041,-174.0311279,0.0,0.0
2018-09-11 19:19:40.200,-0.1105,0.0655,0.064,-0.5295591,0.220649625,8.340555825,97623.19641,-603500.0,91500.0,-764000.0,39.86,17.4124999075,-246.4605408,2.396461785,456.25,-4.949708462,-1.22388041,-174.0311279,0.0,0.0
2018-09-11 19:19:40.240,-0.127,0.063,0.066,-0.5491724,0.2157463,8.30623255,97624.51172,-602000.0,94000.0,-762000.0,39.86,17.43000031,-246.4605408,2.366875887,456.0,-4.949708462,-1.22388041,-174.0311279,0.0,0.0
2018-09-11 19:19:40.280,-0.132,0.056,0.0635,-0.55897905,0.250069575,8.48275225,97624.536135,-605500.0,95000.0,-762500.0,39.855,17.51000023,-243.8800812,2.24008131,456.0,-4.949708462,-1.22388041,-174.0311279,0.0,0.0
2018-09-11 19:19:40.320,-0.137,0.049,0.061,-0.5687857,0.28439285,8.65927195,97624.56055,-609000.0,96000.0,-763000.0,39.85,17.51000023,-243.8800812,2.24008131,456.0,-4.949708462,-1.22388041,-174.0311279,0.0,0.0
2018-09-11 19:19:40.360,-0.1136666666666666,0.042,0.0596666666666666,-0.588399,0.3072750333333333,8.783489516666668,97624.05599333331,-609000.0,98000.0,-763333.3333333334,39.85,17.6099987,-243.8800812,2.13864398,456.0,-4.949708462,-1.22388041,-174.0311279,0.0,0.0
2018-09-11 19:19:40.400,-0.0903333333333333,0.035,0.0583333333333333,-0.6080123,0.3301572166666666,8.907707083333333,97623.55143666666,-609000.0,100000.0,-763666.6666666666,39.85,17.6099987,-243.8800812,2.13864398,456.0,-5.668557167,-2.109270394,-174.8168869,0.0,0.0
2018-09-11 19:19:40.440,-0.067,0.028,0.057,-0.6276256,0.3530394,9.03192465,97623.04688,-609000.0,102000.0,-764000.0,39.85,17.6099987,-243.8800812,2.13864398,456.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.480,-0.0823333333333333,0.029,0.0616666666666666,-0.59820565,0.2909306166666666,8.97308475,97624.77824333332,-609666.6666666666,103666.66666666669,-766666.6666666666,39.85,17.72999954,-241.9130249,2.028753281,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.520,-0.0976666666666666,0.03,0.0663333333333333,-0.5687857,0.2288218333333333,8.914244850000001,97626.50960666666,-610333.3333333334,105333.33333333331,-769333.3333333334,39.85,17.72999954,-241.9130249,2.028753281,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.560,-0.113,0.031,0.071,-0.53936575,0.16671305,8.85540495,97628.24097,-611000.0,107000.0,-772000.0,39.85,17.769999820000002,-241.9130249,2.0005761386666667,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.600,-0.1096666666666666,0.0383333333333333,0.0733333333333333,-0.5295591,0.18632635,8.891362666666668,97630.21037,-611333.3333333334,110333.33333333331,-775666.6666666666,39.85,17.8100001,-241.9130249,1.9723989963333333,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.640,-0.1063333333333333,0.0456666666666666,0.0756666666666666,-0.51975245,0.20593965,8.927320383333333,97632.17977,-611666.6666666666,113666.66666666669,-779333.3333333334,39.85,17.85000038,-241.9130249,1.944221854,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.680,-0.103,0.053,0.078,-0.5099458,0.22555295,8.9632781,97634.14917,-612000.0,117000.0,-783000.0,39.85,17.98999977,-239.980896,1.859692097,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.720,-0.0499999999999999,0.0315,0.0805,-0.5344624250000001,0.3530394,9.20844435,97634.14917,-612500.0,118000.0,-780500.0,39.85,17.98999977,-239.980896,1.859692097,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.760,0.003,0.01,0.083,-0.55897905,0.48052585,9.4536106,97634.14917,-613000.0,119000.0,-778000.0,39.85,17.98999977,-239.980896,1.859692097,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.800,0.0066666666666666,0.0073333333333333,0.079,-0.5557101666666667,0.4380303666666666,9.476492783333333,97633.56526666669,-620000.0,121666.66666666669,-783666.6666666666,39.84666666666667,18.13999939,-239.980896,1.792066932,455.0,-6.387405872,-2.994660378,-175.6026459,0.0,0.0
2018-09-11 19:19:40.840,0.0103333333333333,0.0046666666666666,0.075,-0.5524412833333333,0.3955348833333333,9.499374966666666,97632.98136333333,-627000.0,124333.33333333331,-789333.3333333334,39.84333333333333,18.13999939,-239.980896,1.792066932,455.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:40.880,0.014,0.002,0.071,-0.5491724,0.3530394,9.52225715,97632.39746,-634000.0,127000.0,-795000.0,39.84,18.22499943,-242.27819825,1.758254588,455.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:40.920,0.012,-0.007,0.089,-0.5295591,0.44129925,9.71839015,97638.53149,-640000.0,128000.0,-797000.0,39.84,18.30999947,-244.5755005,1.724442244,455.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:40.960,0.02625,-0.01025,0.0915,-0.505042475,0.4829775125,9.833618287499998,97639.18762,-647750.0,129750.0,-805000.0,39.84,18.38999939,-244.5755005,1.703309298,454.5,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.000,0.0405,-0.0135,0.094,-0.48052585,0.5246557749999999,9.948846425,97639.84375,-655500.0,131500.0,-813000.0,39.84,18.46999931,-244.5755005,1.682176352,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.040,0.05475,-0.01675,0.0965,-0.4560092249999999,0.5663340374999999,10.0640745625,97640.49988,-663250.0,133250.0,-821000.0,39.84,18.46999931,-244.5755005,1.682176352,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.080,0.069,-0.02,0.099,-0.4314926,0.6080123,10.1793027,97641.15601,-671000.0,135000.0,-829000.0,39.84,18.63999939,-248.6589355,1.639912128,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.120,0.0575,-0.034,0.081,-0.40207265,0.661948875,10.9442214,97641.15601,-671000.0,135000.0,-829000.0,39.84,18.63999939,-248.6589355,1.639912128,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.160,0.046,-0.048,0.063,-0.3726527,0.71588545,11.7091401,97641.15601,-671000.0,135000.0,-829000.0,39.84,18.63999939,-248.6589355,1.639912128,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.200,0.02775,-0.0485,0.05775,-0.3726527,0.69627215,11.566943675,97641.99219,-677000.0,135250.0,-831750.0,39.84,18.80999947,-248.6589355,1.623005867,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.240,0.0095,-0.049,0.0525,-0.3726527,0.67665885,11.42474725,97642.82837,-683000.0,135500.0,-834500.0,39.84,18.80999947,-248.6589355,1.623005867,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.280,-0.0087499999999999,-0.0495,0.04725,-0.3726527,0.6570455500000001,11.282550825,97643.66455,-689000.0,135750.0,-837250.0,39.84,18.884999275,-249.62930295,1.6145526170000002,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.320,-0.027,-0.05,0.042,-0.3726527,0.63743225,11.1403544,97644.50073,-695000.0,136000.0,-840000.0,39.84,18.95999908,-250.5996704,1.606099367,454.0,-7.274641514,-3.939700842,-177.6425934,0.0,0.0
2018-09-11 19:19:41.360,-0.025,-0.039,0.03,-0.3334261,0.6472389,10.8069283,97644.50073,-695000.0,136000.0,-840000.0,39.84,19.10000038,-250.5996704,1.614553332,454.0,-6.825881958,-2.644783258,179.8053131,0.0,0.0
2018-09-11 19:19:41.400,-0.0075,-0.0419999999999999,0.0185,-0.3138128,0.5687857,10.958931375,97646.762085,-705500.0,138500.0,-846500.0,39.835,19.10000038,-250.5996704,1.614553332,454.0,-6.825881958,-2.644783258,179.8053131,0.0,0.0
2018-09-11 19:19:41.440,0.01,-0.045,0.007,-0.2941995,0.4903325,11.11093445,97649.02344,-716000.0,141000.0,-853000.0,39.83,19.10000038,-250.5996704,1.614553332,454.0,-6.825881958,-2.644783258,179.8053131,0.0,0.0
2018-09-11 19:19:41.480,0.0343333333333333,-0.0493333333333333,0.0066666666666666,-0.2941995,0.4641814333333333,11.1403544,97649.56461666668,-717000.0,140333.33333333334,-852000.0,39.83,19.164999960000003,-259.93594360000003,1.6230065225,454.0,-6.825881958,-2.644783258,179.8053131,0.0,0.0
2018-09-11 19:19:41.520,0.0586666666666666,-0.0536666666666666,0.0063333333333333,-0.2941995,0.4380303666666666,11.16977435,97650.10579333334,-718000.0,139666.66666666666,-851000.0,39.83,19.22999954,-269.2722168,1.631459713,454.0,-6.825881958,-2.644783258,179.8053131,0.0,0.0
2018-09-11 19:19:41.560,0.083,-0.058,0.006,-0.2941995,0.4118793,11.1991943,97650.64697,-719000.0,139000.0,-850000.0,39.83,19.266666410000003,-269.2722168,1.6427309116666666,454.0,-6.825881958,-2.644783258,179.8053131,0.0,0.0
2018-09-11 19:19:41.600,0.094,-0.059,0.0153333333333333,-0.3072750333333333,0.4086104166666666,11.176312116666669,97651.70694666669,-724000.0,139333.33333333334,-855666.6666666666,39.83,19.30333328,-269.2722168,1.654002110333333,454.0,-6.825881958,-2.644783258,179.8053131,0.0,0.0
2018-09-11 19:19:41.640,0.105,-0.06,0.0246666666666666,-0.3203505666666666,0.4053415333333333,11.153429933333332,97652.76692333331,-729000.0,139666.66666666666,-861333.3333333334,39.83,19.34000015,-269.2722168,1.665273309,454.0,-6.825881958,-2.644783258,179.8053131,0.0,0.0
2018-09-11 19:19:41.680,0.116,-0.061,0.034,-0.3334261,0.40207265,11.13054775,97653.8269,-734000.0,140000.0,-867000.0,39.83,19.38999939,-270.61346435,1.686406255,454.0,-6.4650068285,-2.1905911565,179.62880705,0.0,0.0
2018-09-11 19:19:41.720,0.136,-0.0615,0.0375,-0.2549729,0.367749375,11.331584075,97653.8269,-734000.0,140000.0,-867000.0,39.83,19.43999863,-271.9547119,1.707539201,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:41.760,0.156,-0.062,0.041,-0.1765197,0.3334261,11.5326204,97653.8269,-734000.0,140000.0,-867000.0,39.83,19.484998705,-271.9547119,1.7328986525,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:41.800,0.1205,-0.062,0.05,-0.26477955,0.36284605,11.73856005,97654.40979,-730500.0,137500.0,-863500.0,39.83,19.5074987425,-271.9547119,1.7455783782499998,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:41.840,0.085,-0.062,0.059,-0.3530394,0.392266,11.9444997,97654.99268,-727000.0,135000.0,-860000.0,39.83,19.52999878,-271.9547119,1.758258104,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:41.880,0.0753333333333333,-0.0606666666666666,0.0679999999999999,-0.3170816833333333,0.3791904666666666,11.774517766666666,97655.18188666666,-735000.0,132000.0,-861000.0,39.83,19.52999878,-271.9547119,1.758258104,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:41.920,0.0656666666666666,-0.0593333333333333,0.077,-0.2811239666666666,0.3661149333333333,11.604535833333331,97655.37109333334,-743000.0,129000.0,-862000.0,39.83,19.6099987,-287.7681885,1.808977962,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:41.960,0.056,-0.058,0.086,-0.24516625,0.3530394,11.4345539,97655.5603,-751000.0,126000.0,-863000.0,39.83,19.634999275,-287.7681885,1.842790604,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:42.000,0.0485,-0.0545,0.0875,-0.22555295,0.38245935,11.155064374999998,97658.068845,-762000.0,129000.0,-870000.0,39.83,19.65999985,-287.7681885,1.876603246,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:42.040,0.041,-0.051,0.089,-0.20593965,0.4118793,10.87557485,97660.57739,-773000.0,132000.0,-877000.0,39.83,19.65999985,-287.7681885,1.876603246,454.0,-6.104131699,-1.736399055,179.452301,0.0,0.0
2018-09-11 19:19:42.080,0.0513333333333333,-0.059,0.0883333333333333,-0.22555295,0.4837947333333333,11.264571966666669,97661.18977666668,-773666.6666666666,130000.0,-877666.6666666666,39.82666666666667,19.70999908,-296.9604492,1.935776591,454.0,-4.81713295,1.04245317,177.6742859,0.0,0.0
2018-09-11 19:19:42.120,0.0616666666666666,-0.067,0.0876666666666666,-0.2451662499999999,0.5557101666666666,11.653569083333332,97661.80216333334,-774333.3333333334,128000.0,-878333.3333333334,39.82333333333333,19.70999908,-296.9604492,1.935776591,454.0,-4.81713295,1.04245317,177.6742859,0.0,0.0
2018-09-11 19:19:42.160,0.072,-0.075,0.087,-0.26477955,0.6276256,12.0425662,97662.41455,-775000.0,126000.0,-879000.0,39.82,19.73999977,-296.9604492,2.011855125,454.0,-4.81713295,1.04245317,177.6742859,0.0,0.0
2018-09-11 19:19:42.200,0.0543333333333333,-0.0646666666666666,0.0783333333333333,-0.26477955,0.6308944833333333,11.862777616666666,97661.73095666668,-773666.6666666666,126333.33333333331,-876333.3333333334,39.82,19.73999977,-296.9604492,2.011855125,454.0,-4.81713295,1.04245317,177.6742859,0.0,0.0
2018-09-11 19:19:42.240,0.0366666666666666,-0.0543333333333333,0.0696666666666666,-0.26477955,0.6341633666666667,11.682989033333332,97661.04736333332,-772333.3333333334,126666.66666666669,-873666.6666666666,39.82,19.73999977,-296.9604492,2.011855125,454.0,-4.81713295,1.04245317,177.6742859,0.0,0.0
2018-09-11 19:19:42.280,0.019,-0.044,0.061,-0.26477955,0.63743225,11.50320045,97660.36377,-771000.0,127000.0,-871000.0,39.82,19.751666386666667,-297.25386553333334,2.0484860736666666,454.0,-4.81713295,1.04245317,177.6742859,0.0,0.0
2018-09-11 19:19:42.320,-0.039,-0.0485,0.052,-0.26477955,0.6913688250000001,11.439457225,97661.85303,-776500.0,125000.0,-872500.0,39.82,19.763333003333333,-297.5472818666667,2.0851170223333333,454.0,-4.81713295,1.04245317,177.6742859,0.0,0.0
2018-09-11 19:19:42.360,-0.097,-0.053,0.043,-0.26477955,0.7453054,11.375714,97663.34229,-782000.0,123000.0,-874000.0,39.82,19.77499962,-297.8406982,2.121747971,454.0,-4.81713295,1.04245317,177.6742859,0.0,0.0
